,8_2.5d_total,8_6d_total,8_7d_total,8_16d_total,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,8C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,ES_sc
Rgs17,0.1592595,0.08535335,0.0734962,0.1675245,814.2887,695.1489,271.84164,78.598946,13.418885,3.929598,30.946613,2.4747584,6.257816,0.0115156139999999,0.0
Rgs2,0.251653,0.5096815,0.5960395,1.130517,3046.6694,2740.5444,427.1561,287.92255,45.60326,6.064686,152.86058,4.8722080000000005,0.0107812969999999,0.0,1.2143457
Rhbdf1,5.28261,5.92906,4.014845,18.55385,4.425324400000001,1.4285678999999998,1.2384702,0.12443229,4.894667,13.7036,7.700056,1.1566447,0.18063018,0.28117123,1.649916
Rhbdf2,15.5662,7.442874999999999,5.50413,19.90595,105.57246,78.40630999999999,26.472326,11.429863,3.8515315,3.7021918,0.55706096,2.9338396,14.129345,7.2790856,11.535228
Rhbdl2,0.364276,0.43374,0.2282635,0.5185065,0.026798254,0.0128459489999999,3.1249669,6.5215898,4.1098550000000005,10.341836,8.047184,53.196285,17.794256,74.69088,2.5143560000000003
Rhbdl3,0.183362,0.1543535,0.123665,0.319466,0.0,0.0,8.938072,17.067194,14.870635,1.2550493,0.34604874,2.2219596,0.15747645,3.1258283,0.011382357
Rhcg,0.5456409999999999,0.1744885,0.265968,0.0707341,0.0,0.0,0.2280517,0.05338961,6.428921,13.110567,1.0219673,0.0045725484,0.0059741223,3.602253,0.48292735
Rhd,1.67653,0.8546355,0.6833315,0.819998,51.57268,49.736942,3.0592396,1.4238826999999998,1.6120822,0.44712394,0.06599567,0.42063192,8.724169999999999,0.06805791,7.911970599999999
Rheb,19.87495,15.60479,25.4252,23.738100000000003,85.255486,67.09206400000001,93.39559,136.26837,92.77004,83.043205,125.54325,95.690575,142.2923,102.97457,166.85042
Rhebl1,6.22786,4.2753950000000005,3.01989,2.8673,20.592886,12.8575535,41.45871,58.645092000000005,90.243675,94.716805,91.8164,16.781137,28.715128000000004,11.6044655,57.06561
Rhobtb1,4.418710000000001,5.276999999999999,4.8982350000000014,5.6454,11.779825,14.281325,6.310938,15.383245,6.162587,0.28321728,0.29112542,0.09873078,1.324355,0.091097794,0.50810033
Rhobtb3,6.773285,6.350335,5.119405,5.44281,10.439865,7.8608694,7.7629333,3.2491894,0.4005101,1.0461847,0.07580818,1.8228233,0.108517215,0.16424933,0.80315167
Rhoc,109.6215,108.4535,131.2665,401.546,0.04804007,0.3753732,0.5123563,0.5680006,2.704234,5.995556400000001,8.226403999999999,51.182934,69.68964,172.34824,55.99923
Rhog,6.97175,23.60545,25.81125,15.2638,0.69825876,1.0666909,0.13236156,0.8197052,0.0,10.935564,16.47889,5.837618,15.651402,28.121225,9.401337
Rhoh,0.00514005,0.04415995,0.00529965,0.0,68.80615,115.20785,15.718539000000002,6.938958599999999,3.9871516,3.3145620000000005,0.14922048,0.05114869,0.010001963,0.0,0.01364188
Rhot1,13.668125,11.611215,12.04154,14.42843,297.99695,267.22363,368.62595,241.40259,187.5613,100.49752,102.48562,78.35869,108.72754,71.67449,26.192547
Rhpn2,9.52888,14.72935,17.8051,19.123,1513.2494,1968.9481,1337.0239,558.2819999999999,113.65833,14.570013,35.972970000000004,79.05619,31.383778000000003,23.249834,9.025614
Rictor,6.4358,6.450715,6.255429999999999,8.43965,321.08783,351.19006,322.35007,150.25887,70.77948,27.914555,32.48836,52.53525500000001,47.800144,42.985313,3.556031
Rif1,8.76738,4.426410000000001,2.32386,6.006065,1070.1978,1412.7809,2754.038,2729.4058,1784.3201,914.7387,768.4830000000001,618.2394400000001,519.8076,565.7155,39.05847
Rimkla,0.9844985,0.2195035,0.314065,0.11881215,331.0551,478.61383,294.00912,142.3071,34.033363,6.0068946,8.24921,14.193312,25.986177,17.518263,1.8605069
Rimklb,9.7696,4.237255,2.375925,2.266235,192.04977,273.9073,896.39136,706.2132,298.6621,174.29005,89.89049,5.736611,6.387656,2.640981,11.799248
Rims1,0.0994451,0.0,0.0698925,0.0,1.8771979,1.5666177,1.1114625,0.05298934,0.1273961,0.0023225322,0.0,0.010052504,0.1636912999999999,0.0,0.13534805
Rims1,0.0994451,0.0,0.0698925,0.0,1.8771979,1.5666177,1.1114625,0.05298934,0.1273961,0.0023225322,0.0,0.010052504,0.1636912999999999,0.0,0.13534805
Rinl,0.8658235000000001,4.091105000000001,2.06142,2.4212875,0.80129135,0.0,0.1829231,30.9702,44.262240000000006,5.55961,7.0769696,21.543085,18.44669,16.178522,22.637423
Riok1,9.51734,14.5878,13.49685,14.1743,2068.1458,2062.1162,274.99985,136.45623999999998,132.53276,96.19044,228.53737,115.30793,76.65912,146.4122,21.94305
Riok3,13.5853,11.232825,8.969925,12.171305,166.14386000000002,201.95096,214.91022,190.89388,228.30318,271.8461,329.37527,135.66783,154.92103999999998,132.07213000000002,42.743507
Ripk1,2.572495,8.350954999999999,9.707185,3.0727450000000007,101.241615,146.83653,138.25072,85.82533000000001,32.89077,8.173368,15.499807,22.672262,28.675701,22.605272,5.169905
Ripk2,5.041259999999999,2.1001845,2.6495550000000003,5.76316,14.329309,12.937191,13.540727,5.5352874000000005,4.0338635,3.0469089,0.0432081329999999,7.899991,1.3294959,1.5694593,4.5841665
Ripk3,4.665865,3.9546955,7.255030000000001,5.399289999999999,0.0,0.3451059,2.42692,0.24021068,0.0,7.2773447,0.004697048,0.75757563,0.0023856398,1.107514,28.670433000000003
Rln3,9.7199,2.688385,2.363745,0.0,9.917698,4.174248,1.6448716,1.628458,2.4991832,0.27599087,0.18482257,0.018638486,0.0044766916,0.0,14.412136
Rmnd5a,22.0186,10.31992,10.813165,11.38843,460.09998,546.1031,762.3455,679.9652,293.38535,188.80843,198.45479,179.75667,111.97322,83.84104,3.5163229
Rnaseh1,12.4184,11.91075,12.52765,15.035050000000002,44.60274,33.219734,15.941604000000002,69.09602,104.617,95.07289,85.35264000000001,79.26437,61.866040000000005,29.99912,60.713676
Rnd1,3.45737,1.42882,1.4327649999999998,2.47203,1.7930696,9.32748,61.751377000000005,11.704968,19.892971,46.407227,53.14359,46.372524,54.130974,6.8341575,2.526585
Rnd2,25.97195,21.46955,28.4619,33.51175,0.03828287,0.025691899,7.24818,8.179611,9.800997,18.335403,10.24945,4.698595,9.5530405,6.830942599999999,11.030133
Rnf111,3.94285,9.936855,7.604119999999999,3.72208,332.16678,392.63922,508.129,402.98096,285.46793,190.23302,167.87947,194.78307,182.96411,115.09476,14.759313
Rnf114,48.96965,42.94135,43.59945,68.27664999999999,2225.5276,1733.6227,234.0805,184.00278,227.84044,174.17735,232.75887000000003,178.33844,183.30806,126.35943,55.35805500000001
Rnf115,15.1748,16.764049999999997,22.166,22.6663,60.782833,66.19518000000001,60.46811999999999,74.06614,131.52289,100.39339,127.28257,72.78529,75.97266,82.31558000000001,34.354465000000005
Rnf122,1.3221915000000002,0.5369794999999999,0.54731215,1.099245,249.80753,252.27866,379.2966,412.71152,186.74344,57.776325,29.262789,8.481367,14.836181,4.5975394,1.3791426000000002
Rnf125,2.353781,1.812776,1.705659,1.3901585,11.48103,8.273512,91.11914,192.56287,229.1246,163.03377,100.11157,110.79688,62.8699,110.81128,18.041176
Rnf126,56.33765,75.07915,45.3635,49.77925,3.4354913,1.0511811000000002,5.079342400000001,8.214622,3.7163508,2.680986,2.7108543,1.1644915,1.6795642,2.2306206000000004,64.18305
Rnf130,24.654671,40.5842095,49.51285,40.045495,6.587664999999999,5.2488384,3.1614761,0.108740926,7.340532,21.04736,15.662463,136.74345,143.75655,67.14036,0.8552347
Rnf138,15.07515,5.882769999999999,5.61926,10.802885,50.38634,61.117718,80.44906,30.640148,23.525436,84.90394599999999,107.55407,159.84071,139.34169,100.66853,61.447964
Rnf139,1.46594,3.5236849999999995,7.78694,3.906115,24.883244,10.548847,18.935482,18.029703,43.765926,24.94923,37.787846,33.62133,51.48094,30.449183,2.1195025000000003
Rnf14,17.206985,16.26627,18.981235,24.68311,432.34448,379.25568,420.2346,336.57144,174.71129,67.10611,55.213530000000006,78.97932,92.4585,52.656456000000006,20.53878
Rnf141,4.98777,3.075415,4.89988,3.5863,74.87248000000001,154.72061000000002,59.805943000000006,26.158884,11.205586,1.2083902,7.316105,1.3035026,0.9115159,1.7196002,11.808472
Rnf151,0.077739,0.364477,0.2469744999999999,0.0760145,0.0,0.0,0.93284017,0.0,1.5538843999999998,0.0,0.009373323,0.2875473,0.0472820179999999,0.0,0.8489771
Rnf168,8.163905,9.51583,10.9957,3.30238,273.55597,245.80135,86.43927,98.40325,141.54247,32.626909999999995,28.969517,31.264591,18.966465,21.251776,10.181005
Rnf17,9.157745000000002,3.678085000000001,2.73352,2.60308,65.35566999999999,50.37373,9.151623,9.222044,19.531952,10.461083,8.2953,25.204586,9.273085,35.168358000000005,43.658062
Rnf170,5.837545,4.614795,2.484205,1.4048535,83.499214,102.41301,85.24244,65.28617,16.3696,5.1768274000000005,2.8388848,11.329888,6.042317400000001,4.752582,3.2162979
Rnf181,125.6955,51.05595,47.85935,101.87305,376.226,517.05273,72.991875,105.68795,245.55615,188.14583,251.11874,298.0602,442.4045,471.24103,153.67588999999998
Rnf182,0.3947485,0.3706445,0.2167175,0.0843485,29.218363,33.777588,15.877082,5.480649,0.024970595,0.0,0.008134035,2.5256574,0.019335613,0.0,0.2773632
Rnf185,10.4494,13.908535,13.6191,13.7297,835.4715,920.1011,164.0447,94.322044,70.46531,83.235,65.36314,55.838665,36.90883,48.179943,23.337032
Rnf19a,14.80395,8.401745,6.94924,13.3037,77.58579,97.47858,198.42259,82.1294,40.849483,25.03771,20.825796,25.563656,20.997717,20.09375,4.3226786
Rnf19b,39.34135500000001,53.140955,63.42901499999999,39.61715,430.9478,394.7432,380.42105,380.42575,487.7928,392.60797,382.20065,153.78877,123.26479,143.44484,8.121233
Rnf2,40.0186,25.2737,27.05655,32.33925,285.16046,406.84912,542.25507,369.30914,234.4891,163.94034,125.24303,91.72916,101.08573,100.63736,65.73508000000001
Rnf20,8.993495,10.811335,13.19712,20.411505000000005,260.35324,296.4389,511.98178,624.7259,756.8404,239.67947,209.87341,186.70065,144.66021999999998,132.54947,12.486878
Rnf214,1.738695,6.07867,0.0,0.0,194.85114,207.04866,149.14926,135.22568,64.883736,42.723736,83.597755,48.82932,76.5395,44.125233,6.9655976
Rnf215,0.0,0.0,0.0,0.0,4.983708,4.147752,1.6996855,5.78489,16.505472,2.2290235000000003,12.251374,3.2746203,6.26593,5.365728,3.2127604
Rnf216,15.399874999999998,18.719695,16.444405,26.8626,135.23276,90.202774,119.875175,454.9935,683.78864,289.20096,278.0912,101.738304,49.23307,64.42441600000001,14.129320000000002
Rnf219,3.794505,4.012495,3.608045,3.12559,207.6067,176.00862,7.573751400000001,5.1098475,0.45314306,2.6423035,0.50952506,0.49025175,0.0024351983,0.0040387786,1.8738827
Rnf220,20.702775,41.388000000000005,28.88763,28.69185,656.3258,741.7532,534.6084,246.59665,36.585876,25.826782,47.08465,49.28243,36.95017,38.604843,29.302940000000003
Rnf24,1.7786400000000002,9.085935,7.92606,5.0563,536.61725,854.671,460.51294,314.23883,134.49586000000002,21.070501,55.078680000000006,24.177698,14.796838,27.305513,1.6084981000000005
Rnf25,6.804835000000001,14.141945,16.289855,10.35633,23.08492,53.413277,15.949448,29.43786,66.769264,48.25959,36.523846,38.221577,30.589209000000004,18.28147,30.011877
Rnf34,23.0125,18.26235,20.224200000000003,16.93725,617.1227,615.78827,45.981396,40.5147,78.18969,47.2883,21.272076,80.007866,52.38324,55.079285,60.208294
Rnf38,10.57904,10.43515,9.700725,10.602,1000.1526,850.25,581.38495,222.61275,113.437744,55.081238,37.326866,47.352318,27.505865000000004,26.1825,4.4888234
Rnf4,75.95405,94.57865,94.53205,105.18225,468.1268,865.75745,1243.799,1274.3292,1075.5387,651.3329,564.31683,454.68506,444.64603,353.63766,120.76357
Rnf44,53.95235,52.790835,45.824815,32.966449999999995,51.98251,38.472107,74.139854,129.7255,140.3497,90.71076,95.88277,63.78618,54.22541,101.419075,57.746098
Rnft1,6.654315,3.970095,6.2028550000000005,4.811580000000001,79.63409399999999,82.98640400000001,50.40443,36.348747,73.7358,80.45976999999999,106.468575,56.18184,69.75414,58.452087,15.812907
Rnmt,10.424185,8.63349,7.6561,8.636295,262.2135,288.6248,79.66383,203.12372,333.94205,325.24704,382.5949700000001,245.51707,336.50012000000004,317.90967,54.25492
Rnps1,201.0261,149.50655,139.226,215.909,256.7197,247.78209,184.52881,218.92754,241.22298,261.47382000000005,242.91031,173.92143000000002,173.3175,203.37679,343.93124
Robo2,0.04146855,1.66926,2.41726,0.0,4.0055156,1.8360807,0.3176104,0.07848671,0.011702433,0.0,0.005007503,0.117615394,0.022186005,0.009367748,0.008508526
Rock1,7.362485,8.78568,10.10809,11.13932,969.2005,1224.9414,2304.6365,1786.8435,558.13464,237.10786,200.98279,190.83131,206.17487,224.9453,10.844721
Romo1,61.292950000000005,68.71334999999999,83.8271,121.0935,65.55048000000001,33.74872,129.74612,94.31355,45.108303,76.16919,82.35882600000001,60.103527,77.41626,67.33853,149.89213999999998
Rora,0.700202,0.5969565,0.62507,0.291586,9.565848,9.298394,5.0678887,0.84590596,3.2723753,0.047244184,0.070770845,0.04215783,0.0,0.0,0.18631494
Rp9,22.06425,25.6545,25.1621,11.3175,15.627762,2.7638755,10.021049,30.740711,23.209955,18.490328,17.320816,17.111027,25.670702,9.767336,50.894257
Rpa1,111.1055,37.8994,57.9741,87.0238,249.12311,310.16415,92.782326,32.049114,42.29351,94.94216,89.39069,266.66693,212.05869,163.76337,201.94142
Rpa3,95.98605,72.50425,72.9074,73.19275,73.27103000000001,74.58439,26.558828,16.428186,38.10451,46.19178,64.47079000000001,76.70378000000001,84.97822,128.20833000000002,223.3544
Rpap2,9.923925,6.4326,5.61542,7.19778,32.961803,81.51179499999999,27.944807,16.492863,6.255651,18.748037,43.406265000000005,37.913445,43.26077,29.067236,21.233543
Rpap3,23.9049,12.19403,12.34695,9.786015,75.00018,59.96391,101.490685,170.98131,258.7145,114.57788,106.202995,80.36293,96.0026,57.146927000000005,46.878685
Rpe,15.60075,8.08682,17.8015,21.58205,18.759624,29.353653,18.755163,16.79135,41.502934,40.824318,82.14432,99.606926,131.58844,77.0677,54.157288
Rpf1,29.55835,37.7926,39.2592,40.14925,50.310867,48.29782,160.54193,184.41647,142.24178,111.36847,103.79819,52.469193,75.18194,89.77866999999999,97.781265
Rpgrip1,0.0,0.0,0.0,0.0,6.4640455,8.4198065,58.10286,83.18916,28.797468,13.713774,21.044653,38.739845,20.075527,10.049563,0.33199233
Rpgrip1l,1.58484,2.92927,2.6691450000000003,0.460142,78.56772600000001,74.82325,44.82465,20.945883,4.3849160000000005,11.274689,4.193935,12.724345,7.7756257,12.338243,1.0310856
Rph3a,0.05187185,0.0,0.00682925,0.0,224.09096,247.33858,190.6983,120.48726,17.860429999999997,2.9364092,0.46479467,0.28914294,0.0,0.0046180557,0.0
Rph3al,0.84839,0.3357785,0.3359955,0.4837415,60.177574,79.8606,17.452282,5.3726187,0.36223507,0.057538055,3.7305021,1.1246624,0.0019913739999999,0.15366833,0.112876646
Rpl13,2983.37,2310.465,1893.39,1319.465,2.4082053,0.33697554,17.700998000000002,40.02951,42.687355,103.32625,109.06713,83.42747,57.92039499999999,92.07925,7763.118
Rpl14,884.7679999999998,690.355,726.816,346.0685,9.121533,5.6920595,26.052946,98.307625,451.98306,1184.681,1048.7819,855.04785,867.97375,1023.737,2667.7292
Rpl15,512.1894999999998,407.11855,198.1055,163.02935000000002,48.099022,68.8644,60.009796,45.267807,73.513565,174.36552,155.36068999999998,252.92906,233.40059,321.2887,2085.5132
Rpl17,766.5235,651.676,313.7155000000001,1222.8535,5.273272,2.7250965,7.370275,9.811083,8.244034,19.776945,15.04845,11.386837,7.5972,18.672977,2012.4603
Rpl18,1847.305,1593.565,1516.59,2007.61,0.7194686,0.63172394,44.06166,96.02812,151.34691,405.13623,364.65945,259.67834,246.00302,344.0364,4947.3574
Rpl22,141.1245,86.60275,69.68565000000001,159.401,54.948696,24.907223,52.04712,90.95,260.97412,718.1990400000001,565.86237,512.6837,608.14734,597.1368,292.44897000000003
Rpl23a,2357.355,1811.38,1697.575,2221.32,1.1232977,0.79947495,37.44237,47.320076,69.70611,161.0099,147.36525,135.33604,75.67917,185.6891,3518.7070000000003
Rpl24,1287.81,1001.6935,815.836,1449.1950000000002,2.7296214,1.2298038,69.35871,118.4306,188.99727,369.14886,348.99744,215.29823,132.60433999999998,284.01004,3383.313
Rpl32,2327.575,1684.9450000000002,1640.705,2466.1400000000003,43.313652000000005,30.291517,125.463066,309.0529,565.27057,1395.49,1113.355,964.3938,1191.6923,1499.0371,5784.128000000001
Rpl37,278.9965,245.8345,191.8375,287.002,0.82891893,0.58712757,32.018696000000006,69.93028000000001,79.60136,181.36989,169.85223,125.66004,151.06368999999998,220.77664,1368.3826
Rpl37a,551.211,498.241,406.682,587.6535,18.71326,13.060067,70.84269,188.44272,277.48334,739.2636,669.4377400000001,512.8986,567.2089,707.24896,3080.2156
Rpl39l,96.29145,65.95785000000001,80.71664999999999,93.1749,11.786633,7.269317,118.02662,290.4449,264.54025,241.44174,294.69638,133.35773999999998,171.05591,236.32622,233.68793
Rpl3l,1.452036,1.27046,0.7013849999999999,0.7018700000000001,0.0,0.51604056,13.759593,26.570927,10.886405,0.24489069,0.003140023,0.0,0.00518509,0.50459564,2.3873324
Rpl4,1823.145,1262.435,1237.43,844.195,240.95477,230.11594,535.4052,749.6856700000001,1804.4181,4170.1865,4151.1167,4055.0452,4692.537,4426.355,3912.1704
Rplp0,1722.71,1571.53,1400.715,1727.43,40.128353,20.932737,972.71344,1507.3191,2016.4784,2311.838,2138.7446,1435.5162,1787.9761,1892.7203,5721.1606
Rplp1,3625.14,2790.98,2513.83,1448.195,2.3835614,2.3607998,218.40283,378.3505,471.92477,921.1134,988.1051,677.2379,834.6801,894.89026,5939.6074
Rplp2,2002.315,1852.985,1728.46,1146.33,52.0503,21.247011,163.8413,271.47992,453.43793,866.0614,942.3021,768.0808,807.7046,886.6277,4633.912
Rpn1,63.518,44.53595,23.974,71.20025,24.950752,8.447648,4.417682,10.597583,57.031464,118.64219,155.06848,214.81108,231.24452,160.28718999999998,122.15583
Rpp14,15.53,14.1654,13.9203,10.60117,22.019356,46.59601,88.62223,137.6052,160.51747,110.76599,104.18231,129.7661,109.61814,125.837234,35.483115999999995
Rpp25,70.64465,47.32865,38.97465,9.78625,0.0282808729999999,1.1016864,131.28194,52.43639,33.670615999999995,13.50908,12.334563,12.808902,12.100507,9.652322,263.33533
Rpp38,6.107885,3.746455,7.1576450000000005,8.58961,22.545572,6.3234105000000005,14.861377,44.142284,55.314728,64.53245,84.01063,45.90869,53.850327,53.233208,42.064423
Rps10,1572.0,1246.14,1100.965,1776.89,11.054886,4.097813,58.380894,84.17595,116.00343,289.57816,322.38327000000004,234.311,191.99544,279.45218,3259.266
Rps11,1894.705,1618.795,1488.375,1778.285,39.358932,16.846817,185.026,457.6563,759.97705,1979.4109,1761.7948,1105.8689,1745.9122,1555.7594,5766.9053
Rps14,2307.38,1989.11,1802.495,2623.275,44.267334000000005,13.624616,147.82777,387.41034,1019.93964,2293.2952,1903.7345,1478.0182,1980.2953,2397.9517,5252.8413
Rps15a,41.79685,21.77368,35.769099999999995,7.4792,52.871513,24.672037,68.9135,120.10791,161.03288,352.52426,322.07242,222.7122,271.72253,318.22177,217.87285
Rps16,1832.5,1582.0,1409.45,2260.975,13.534605,6.5621033,52.291016,94.223335,170.08678999999998,358.21762,344.1529,177.24855,188.64696,255.59254,4077.8884
Rps19bp1,38.05905,42.94305,47.886750000000006,48.97565,29.401741,11.930875,51.1983,179.30486000000002,112.53776,43.77087,38.85268,25.830698,30.465355,26.337585,165.1992
Rps2,3429.98,3083.95,2672.75,3985.335,0.19586577,0.35648248,28.675898,63.56112,89.76765999999999,107.68056,99.864395,83.28652,87.831436,104.6052,6960.4126
Rps26,3915.07,3258.86,3034.23,4229.9,1.7305249,0.9679387,132.85756,288.50238,310.08722,548.9669,500.06482,364.22913,476.22275,604.382,5691.875
Rps27,0.0,0.0,90.863,0.0,0.08001599,0.015686631,1.9219294,2.3523116,1.7946163,2.5208762000000005,3.7817483,0.84845746,1.3074276000000002,2.908606,2.2566147
Rps27l,470.0385,356.815,374.4920000000001,223.95,250.15097000000003,181.05316,310.69666,184.46246,246.65327,485.19748,459.41028,495.0555,696.6333,738.4714,2927.776
Rps6ka1,29.90405,60.79705,58.3514,102.73285,61.824986,55.825245,55.87326,33.080437,113.588005,114.17653,159.35231000000002,290.03912,237.2631,294.839,68.95701600000001
Rps6kb1,7.287649999999999,8.570825,8.932115,6.919905,79.648926,114.400696,127.90588,127.71732,72.72972,54.185097,74.09529,105.93937,139.84608,93.71205,14.886327
Rps8,1723.295,1451.35,1301.99,1849.305,25.344948,2.969916,41.950916,86.671555,167.72534,278.33,242.45538,166.67181000000002,126.90486,223.173,3523.0605
Rps9,1246.135,1017.0465,1305.1950000000002,1737.41,22.376816,8.344712,347.05624,589.6885,969.36615,1873.1647,1855.4625,1461.4965,1608.1146,1873.0331,3632.0168
Rpusd4,15.93805,12.0289,11.91165,6.43095,48.14483,22.047113,7.441607,21.414448,69.7843,37.56626,54.226967,98.73354,64.27908000000001,36.783318,41.075523
Rraga,37.7906,64.5359,81.89134999999999,71.9909,325.408,244.8393,26.862658000000003,6.265048999999999,5.3930287,16.122839000000003,15.848797,128.1269,109.34136,77.10114,104.8158
Rragc,8.74554,14.99545,17.2297,19.0395,1740.0338,1537.9946,780.32745,432.6133400000001,100.33081,39.844753,55.85536,61.52305,74.95469,112.48622,5.8077307000000005
Rras2,21.55155,35.0581,41.82605,28.1488,313.16498,321.07022,183.7675,80.67138,114.70055,96.35658,69.02799,35.295803,59.345055,77.00056500000001,43.802788
Rrh,0.0,0.1084295,0.1572165,0.312503,0.36719874,0.050021164,0.4930917999999999,0.745124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rrm1,19.7181,16.90829,22.284,27.0371,79.47846,66.973915,119.84673,172.31458,292.3204,337.08856000000003,343.39435,579.96173,501.2823,260.51434,124.28043999999998
Rrm2,158.715,107.189,105.021,90.9576,202.89653,314.00415,702.31445,515.4218,1202.2473,1192.9784,1333.0253,1152.0901,1738.3348,602.1908599999999,550.74414
Rrm2b,5.75508,2.58852,2.593475,2.95058,436.2366,618.3347,364.1337,127.99156,50.073536,4.97002,8.683479,5.760207,7.062828,0.99400747,1.6799392
Rrn3,34.87825,37.850100000000005,33.419,37.06515,102.18319,176.14621,782.21924,1110.352,980.35284,507.4251,453.4867,374.28806,434.54837,366.83917,141.5967
Rrp1b,18.382760000000005,16.77835,11.8608,14.20795,272.14157,185.9675,38.39611,101.5478,253.91165,237.77426,225.93939,214.41025,198.64345,155.3982,63.722633
Rsl1d1,77.4411,85.40944999999999,84.6015,97.7083,966.91394,980.002,551.26886,777.258,1120.55,802.3768299999999,829.5310000000001,732.3812,697.4726,536.04645,431.32953
Rsu1,24.17145,26.6459,30.8333,32.0954,78.38072,113.849976,25.181147,5.1547084000000005,1.6203841,17.513815,35.81897,81.319824,96.589615,185.06108,74.53947
Rtf1,14.3514,16.548900000000003,15.1964,15.15465,226.26451,151.14578,120.07931,115.146645,123.19713,81.05581,115.72408,56.352028,52.5276,57.2368,18.068222
Rtkn,9.755209999999998,4.2053625,3.276413,4.979069500000001,2.3863168,3.9329998,0.0,0.52563125,6.7120333,0.37506825,6.822294,18.817749,12.03856,0.7016313,5.456872
Rtkn2,5.578130000000002,2.740332,2.480408,3.060109,22.988941,29.719704,7.647761,9.740273,11.921259,7.4511437,1.7166283,3.293407,0.0126658289999999,1.3508735,7.803894500000001
Rtn2,5.758425000000001,3.070962,4.944938499999999,8.733979999999999,0.0,0.42353904,9.594497,86.64341,217.64479,13.018611,11.206973,0.02434298,0.43777683,1.7220927,2.8880157000000004
Rtn3,82.7548,71.4276,72.17415,91.0105,9.880083,4.3847213,12.794444,12.2023535,6.981423,7.169885000000001,11.160304,64.99967,42.83934,50.262974,59.717552000000005
Rtn4rl1,5.864274999999999,1.5797150000000002,1.077551,1.0114075,0.69485193,0.0,0.0,1.8790886,3.4390237,6.536603,4.469073000000001,0.0015177972,0.41247413,0.0,0.38722962
Rttn,3.538355,2.84605,2.468885,3.01108,71.404976,61.15558000000001,65.03649,40.429190000000006,38.496986,17.265735999999997,9.062481,12.7216,12.637524,15.179262,2.6742772999999995
Rundc3b,4.3585305000000005,1.9135895,1.346855,1.0928749999999998,198.18832,195.22827,278.12173,89.46233000000001,8.068581,0.3919305999999999,0.29568702,4.3831053,0.077261135,10.054345,1.1478784
Runx1t1,0.1080850999999999,0.1608606,0.1242767,0.0799052,648.2643,515.5745,239.13826,139.37048,41.25968,33.75799,33.321842,101.09368,74.75919,139.39932,0.8791984
Runx2,0.233459,0.12792125,0.1445578,0.494225,31.124836,36.953445,23.932577,20.363117000000003,1.1537374,2.6242578,0.85550797,0.32626727,0.07384834,0.09409901,0.008075384
Runx3,0.789312,0.3755639999999999,0.2021105,0.1241085,0.37231055,0.26531774,0.0,0.3619261,0.013649459,1.49216,0.00351282,0.0025209372,0.0129975564999999,0.0,0.50393456
Rusc1,5.413062000000001,5.493967,5.440682500000001,13.528425,8.686945,9.006933,29.081434,44.017097,118.38764,211.57303,131.319,3.190352,6.535088,4.3514256,4.5050373
Rwdd1,57.5762,34.39245,50.88355,42.63495,24.956703,13.742276,72.63523,105.88039,139.54471,141.36931,109.333015,23.406685,38.76557,38.37475,228.63226
Ryk,20.267645,25.93485,22.97649,12.70198,285.71588,236.68344,255.74774,144.90833,58.140587,32.426272999999995,40.274864,104.75094,108.690865,131.8708,4.211071
S100a14,0.0377994,0.132445,0.03155045,0.0,25.445194,32.899445,18.555458,6.3772910000000005,0.1988202,3.0988758,3.814408,2.9858325,25.23684,60.55376999999999,0.8484802
S1pr3,0.7912595,1.35319,1.0464950000000002,1.61526,118.14836,103.89416,30.052216,25.685543,0.32827786,0.0254687929999999,0.084269784,0.27295196,0.0,0.0,0.020918095
Sae1,122.1825,98.165,93.0691,110.9688,51.435516,53.012638,57.022564,112.90194,341.78122,317.50165,306.4009,352.89703,301.41104,300.95703,505.34814000000006
Sall2,5.785504999999999,4.455310000000001,4.432410000000001,2.358485,29.42451,34.17128,9.882352,4.215688,0.3255164,0.18591404,0.0,0.0954647,0.0,0.0042135627,0.8385635
Sall4,28.16065,35.55135,28.21165,29.1236,768.6700400000001,453.4575,317.54166000000004,516.55066,558.8122,611.23303,497.64938,585.66656,490.6466,686.7174,135.67242
Samd10,3.4115460000000004,2.123627,1.684841,1.0299105,40.25717,3.7251668,0.07342134,0.1448108,0.0,0.6714219,0.023567207,7.818362700000001,6.0533233,10.374259,6.871289699999999
Samd5,0.02175055,0.1232708,0.152885,0.0743841,3.7445498,1.0548879999999998,1.07719,0.5157019,0.0,0.07011628,0.028901072,0.20138568,0.5392469,0.65310216,0.027125072
Samd8,11.6952,8.057400000000001,8.483084999999999,13.333855,48.860786,39.758617,37.56769,47.15345,19.737728,42.66409,36.5735,37.998028000000005,64.50439,44.560837,4.3722463
Sap130,35.98930000000001,30.429585,28.6543,37.247375000000005,263.9465,300.3456,222.45886,167.82932,48.689156,55.535774,97.50144,61.887817000000005,51.668922,46.233448,27.996117
Sap18,0.0,0.0,6.862865,0.0,20.675205,25.282078,51.183247,37.73975,36.662056,43.311028,40.39218,77.76343,97.67762,104.11961,7.946949000000001
Sap30,0.0,27.52835,21.2707,0.0,897.9133,468.59262,333.22116,362.73138,103.93506,37.284027,37.279877,11.275044,15.034695,7.9274187,276.13333
