,8_sc,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,D.EPSCs_sc,L.EPSCs_sc,TBLC_sc,ES_sc,2CLC_ref1
Runx2,0.3116713,31.124836,36.953445,23.932577,20.363117000000003,1.1537374,0.85550797,0.32626727,0.07384834,0.09409901,0.026000546,0.014423751,1.1233448,0.008075384,0.05794
Runx3,1.642204,0.37231055,0.26531774,0.0,0.3619261,0.013649459,0.00351282,0.0025209372,0.0129975564999999,0.0,0.12833776,0.23840687,1.3679562,0.50393456,0.455084
S1pr3,1.2634468,118.14836,103.89416,30.052216,25.685543,0.32827786,0.084269784,0.27295196,0.0,0.0,0.93840784,0.113563314,1.6878133000000002,0.020918095,0.305162
Sall2,7.246767,29.42451,34.17128,9.882352,4.215688,0.3255164,0.0,0.0954647,0.0,0.0042135627,1.7999537,2.6021628,1.1086673,0.8385635,1.075447
Samd10,2.8964627,40.25717,3.7251668,0.07342134,0.1448108,0.0,0.023567207,7.818362700000001,6.0533233,10.374259,26.199497,17.736477,7.39538,6.871289699999999,3.249677
Samd5,0.3413711,3.7445498,1.0548879999999998,1.07719,0.5157019,0.0,0.028901072,0.20138568,0.5392469,0.65310216,0.0,0.16986646,3.605194000000001,0.027125072,0.132947
Sbf2,12.478893,78.24311,84.51854,132.7982,49.13607,18.402645,2.7334235,21.501062,21.472012,11.621159,21.54935,10.733,21.157358,2.134078,3.28294
Scg3,0.33247015,70.65982,58.76951,28.679785,9.297651,1.071871,0.0,0.25923702,0.0,0.0,0.13237698,0.32438833,0.20326042,0.4739355999999999,0.21883
Scin,0.38186884,8.420237,5.958746,1.2644321000000005,3.330665,0.0,0.007640866,1.1860986,0.30901983,3.6012256,0.035493314,0.0,0.30508235,0.0,0.0779112
Sclt1,11.085792,95.239845,101.618774,35.30089,12.6437235,11.023827,4.3365965,10.286025,13.673889,23.938103,5.315793,7.5148253,8.774761999999999,2.495794,1.86925
Scn8a,7.8420773,35.906593,40.175777,30.807692,17.560349,1.6588866000000002,0.07201792,0.39035723,0.13311332,0.008042642,2.1796458,1.1649108,5.735517,0.9657769,0.178732
Sdc2,19.863071,2.728914,7.757785,0.037245575,1.0443460999999998,0.0,0.0,0.024147553,0.012645676,0.0,22.184408,8.199869,9.357255,13.478127,2.80384
Sdhd,87.49813,86.96255500000001,58.86833000000001,11.9619875,34.49309,72.25059,90.6467,348.53592000000003,388.0066,489.52542,694.42737,700.1708,93.88659,306.53064,91.6068
Sebox,0.040219326,359.2199,447.0736,466.98978,65.738976,6.04425,29.644245,0.2160234,0.0,0.0040002753999999,0.0,0.10177898,0.15552922,0.0,0.0401959999999999
Selp,0.9015559,0.696543,0.8233649,1.4410285,0.2427898999999999,0.024270773,0.066503644,0.09444644,0.05472807,0.040282223,0.09770006,0.03869865,0.95719784,0.01520001,0.0
Sema3d,0.1420412999999999,21.116352,7.1176558000000005,5.288051,5.0367517,0.008130964,0.003931374,0.07983316,0.0,0.006980909,0.09314701,0.022884103,0.37051225,0.008031921,0.0137868
Sema6d,0.55840063,0.018853914,0.20878804,0.085863076,0.59799004,0.0058547813,0.0054871584,0.016344523,0.019798618,0.016617661,0.060840104,0.0120697839999999,1.1704938,0.032701172,0.0556411999999999
Senp8,5.6607084,97.55778,120.9022,20.077171,12.705343,4.724448000000001,16.148526999999998,46.271896000000005,22.384619,12.609104,12.864548,6.7709746,3.2496412,10.164772,1.257802
Serpina3m,8.707409,0.0,0.0,0.0,0.005043327,0.0,0.0,7.4807076,1.1196046,4.2365184000000005,5.825807,4.317602,0.4426939,7.9664526,0.0
Serpinb1c,0.81982017,66.85217,86.23444,34.030712,10.763254,5.598929,6.3841095,22.46565,4.110064,3.6418014,0.29016837,0.03139602,0.18595918,0.523077,0.00623331
Serpinb9,0.6335166999999999,7.309356,9.06578,8.253499,0.36877996,0.0058547813,0.348005,1.8809081000000003,1.9312865,0.27019453,0.9001304,0.15167113,1.5154159,0.5083818,0.177215
Sertad3,10.511601,73.84180500000001,81.17623,13.379238,5.086429,9.942766,4.059459,14.027767,21.718805,10.134301,57.401688,58.51156,7.371417,37.454098,4.0849400000000005
Sestd1,7.684135,25.570967,18.773087,12.919047,10.635721,0.28546098,2.4724195,8.62478,2.0958076,5.829909,3.6236835,2.2002554,4.6203084,1.6431143,2.54405
Sfmbt2,7.5979385,2.845727,3.4191282,5.0177760000000005,2.032598,9.85304,12.331793,231.43402000000003,172.77478,170.93923999999998,12.552411,5.8538947,10.207897,2.4750688,9.41394
Sfta2,0.9679508,1.6401315,0.598477,1.3437182,0.3118795,1.1107633,0.11204067,0.0023111685,0.010847549,0.0,0.0,0.23489654,0.82858783,0.0,0.142923
Sgcd,0.5413423,4.8309665,1.5461828000000002,0.24283941,0.005181756,0.0,0.0,0.018101143,0.16389875,0.0,0.20741235,0.3573162,2.0069866000000003,0.0375418479999999,0.0146439999999999
Sgms2,0.92842007,30.936342,44.471844,66.361465,45.6136,1.6311129999999998,0.8053547,0.13082603,1.0610053999999998,8.901663000000001,0.727124,1.4464033,4.6558523,0.2741695,0.567187
Sgpl1,45.469734,2.4375038,0.03276401,4.6637335,1.3016231000000005,20.449896,14.547153,178.4611,83.72958,131.60867,81.44904,80.718216,30.814812,35.430607,30.29934
Sh3gl2,8.333597,4.502628,4.855332,3.3023577000000004,0.2817275999999999,0.0,0.0,0.012204288,0.0051188413,0.66414833,75.70815,26.834167,8.406347,28.73748,7.757560000000001
Sh3rf2,0.033002406,6.545743,11.184086,6.2507443,3.8497741,0.0072572636,0.0,0.48246625,0.0,0.0,0.2816445999999999,0.6851562,1.2101725,0.54217535,0.72247
Sh3yl1,5.136224,98.23925,73.60728,95.79299,35.096214,8.850394999999999,3.8210907,10.14116,10.228607,3.8276083,7.1363387000000005,5.213814,5.223281,4.783218,0.0
She,1.357131,0.0,0.0,0.0,3.7064488,0.0,0.0,0.09244283,2.719073,0.5884741,1.481332,1.2447232,1.4448373,1.4840478,0.510791
Shisa2,6.150867,4.164644,3.8602187999999993,0.04966077,0.024738654,0.55587035,0.002152945,0.015771026,0.0039782706,1.3339636,4.3689823,10.430938,3.3477980000000005,1.3502657,2.6480900000000003
Shkbp1,27.47239,4.7840347,3.5381324,1.4704546,1.7569523,1.8190058,13.769894,12.5864525,20.570932,16.751532,60.2268,32.794044,32.298264,41.241383,0.0
Sidt1,0.5028372999999999,0.0,0.31171718,0.0,0.5555270999999999,0.0,0.0028429540999999,0.0,0.0048881033,0.0,0.024511455,0.05297526,0.07977898,0.0,0.0
Siglece,0.11547872,9.087403,14.577381,4.472412,2.6503662999999995,0.85960495,0.0,0.0143372969999999,0.0,0.0,0.0,0.058466237,0.29184756,0.0,0.13219
Six1,7.879481299999999,4.673783,3.984301,5.698226999999999,2.8122735,0.16636123,4.5459003,1.7940698,3.513082,5.053529,11.282467,11.478952,3.1362796000000004,2.6126127,5.31439
Skap1,4.124291,57.96538,49.89543,18.581747,11.778152,1.2061173,0.008659682,0.23037238,0.24373695,0.009056482,2.4395874,1.0941465,0.47294304,0.5290165,0.0876202
Slamf1,7.465615299999999,9.634436,17.764302999999998,9.952707,1.0694836,0.0,0.009653142,0.035843242,0.0037543157,0.012567874,0.0,0.0129959039999999,8.627292,0.0,0.0175184
Slamf9,0.333552,0.29223567,0.7000678000000001,0.7634477,0.0078918859999999,0.0499809,1.330744,13.546782,2.8250813,22.440607,1.7615229,3.195908,1.1121356000000002,0.5997569,0.184634
Slc13a5,0.58621746,0.030005995,0.046060838,0.30196127,0.0029195329999999,0.0,0.0,43.017677,24.649565,19.389662,0.37784177,1.8810661,4.699033999999999,0.8858811,2.251126
Slc1a3,6.7245893,0.04804007,0.3039658,4.262589,14.290826999999998,42.819782,0.54425484,74.00904,94.90374,117.27623,6.468726,3.9395363,16.791588,2.4864242,0.217757
Slc24a5,25.424648,0.45154727,0.33774683,0.55627376,0.30885535,0.86597973,9.53172,219.55077000000003,153.12791,131.23334,2.4794753,2.3349526000000003,48.0367,0.45861417,0.0
Slc25a31,26.447132,63.822823,63.32086,15.258472,9.126561,10.53091,5.520327,0.20595558,0.4231420999999999,2.2818859,8.417391,12.425919,27.250290000000003,1.6016002,6.43611
Slc25a48,0.0550726999999999,198.44092,268.59824,29.904837,27.645136,1.7607796999999998,2.8701296000000003,9.544003,9.536559,6.252279799999999,2.517833,1.6807218000000002,1.118901,0.2538336,1.01179
Slc26a9,0.305982,72.76418000000001,74.8017,21.580965,4.437229599999999,0.13801675,0.66843927,0.14291757,0.0,0.0,0.1801942,0.7064617,0.55857795,0.0,0.456071
Slc2a12,0.65346706,29.406027,35.386540000000004,15.000594,17.643673,5.496576,1.0871993999999998,7.007210000000001,10.565057,6.154276,0.276203,0.022071827,4.200499,0.0,0.0
Slc30a3,2.4662879,495.16293,463.6396,69.92851999999999,12.906725,9.584486,22.472546,3.8256109,12.676267,7.447533,22.92288,1.9209565,2.6699426,2.6775873,1.42811
Slc35a5,2.977479,69.44232,92.965706,66.17143,42.326515,24.784658,5.466128,15.564960999999998,15.181043,18.572386,2.0142145,3.9689476,3.5160760000000004,3.303602,1.37271
Slc37a2,7.2996197,0.20739307,0.08163378,0.0,0.080379784,2.4693656,0.010461654,155.5724,78.024895,61.522892000000006,1.9467698,2.8925421,2.947521,0.24439988,0.185222
Slc38a4,29.401367,0.21618032,0.16742423,1.2743257,0.7433397,0.1099748,16.355257,218.095,193.60081,234.81345,85.47882,132.0402,63.819275,60.585297,48.1038
Slc40a1,3.7762554,0.0,0.047059894,1.1704019,1.7109593999999997,0.0,0.03215848,0.01615395,0.0,8.077442999999999,1.4037431,0.25389183,5.3539424,0.60973585,1.8803
Slc44a5,0.64106107,6.909763000000001,6.4642878,6.272742,2.6523738,0.036846243,0.0,0.010036108,0.0,0.0,0.34597248,0.07652443,0.099301465,0.076585874,0.0
Slc48a1,6.5614443,21.612204,23.118423,7.262764,3.7903037,1.7624769,5.833828,0.87363535,4.312889599999999,0.037356265,31.535082,16.774462,17.50357,11.1038065,7.9435
Slc4a8,3.2382123,154.29051,160.23427,34.956875,17.36765,2.3562877,16.972202,9.9673605,3.3019888,2.1827912,3.0910165000000003,2.577999,6.01267,1.8500845,0.726169
Slc50a1,22.002745,0.8767313,0.48625058,2.7170985,0.091222875,0.0,0.8880819,5.543975,6.487706,24.452435,105.03032,58.52047,14.090693,18.573511,4.89964
Slc6a15,0.26603016,75.912476,56.362537,54.8187,27.68555,22.230276,0.069800615,4.313428,5.6173863,4.330424,10.60462,8.299997,2.6808517000000003,5.0886755,1.693077
Slc6a9,1.3964202,292.06543,233.1587,87.77573000000001,55.760597,24.121664000000003,6.7385325,1.4778388,2.2614217,0.8412946,3.7167318,1.0891817,1.034332,0.5430071999999999,1.936886
Slc7a11,0.93652725,428.83292,357.95264,95.30416,25.139093,4.6771650000000005,3.1396115,5.1425405,2.9024515,3.698906,0.36004746,0.2262147,5.2707,0.26830995,5.99105
Slc7a2,5.614371,84.22068,61.81698000000001,8.738294,4.0161357,4.3855085,9.044558,4.407106,5.519223,0.6958078000000001,0.5925669,0.508888,1.1365653,0.032445043,0.117898
Slc9a5,3.8027084,0.7249705,0.11840534,0.0,0.20930903,0.0,0.0,15.422655,5.193934,2.2190816000000004,4.704356,0.50632656,2.6914833,2.1941261,0.412764
Slco1a5,0.0780646,44.482742,31.041319,7.487964999999999,4.733185,0.008437244,0.73755556,0.03330153,0.02737971,0.0324011779999999,0.22149713,0.16607,0.16313909,0.0,0.0
Slco3a1,4.94385,295.67557,216.9571,121.10331,73.41628,4.289952,1.591696,0.34903762,0.543353,0.0025197447,0.22155485,0.28138226,6.285068,0.13536245,0.592
Slco4a1,0.8337186,37.006718,19.162693,17.40569,9.960958,0.008399376,0.7273795999999999,0.011811586,0.012857781,0.014716468,19.920692000000003,12.866409,3.79461,4.8358407,3.29256
Smoc2,0.5409050999999999,42.577103,21.527813,3.8692532,7.05933,0.0,1.4397806999999998,0.2901603,0.0067661293,0.0,0.013220652,0.106128894,1.4016892,0.0,0.0331191
Smpdl3b,3.3111267,0.32006395,0.0,0.40872583,1.0797411,6.930909,2.3504589,82.65639499999999,40.71743,44.96027,14.753166,38.589764,16.019625,27.311773,6.53536
Sntg2,0.72072333,4.062498000000001,5.3024163,4.684497400000001,8.806405999999999,0.0,0.0,0.0014337297,0.0,0.0,0.586951,0.07016256,0.32956406,0.0,0.0407948
Snx33,0.71405494,0.7469658,0.0,1.1461407,0.5126866,0.22535285,0.0,0.0011379698,0.0,0.07559233,0.7564,1.0314726,0.7612459,0.68771106,0.499277
Sorbs2,0.5083553,255.83456,226.91347,162.27803,44.225334,5.8243227,30.823843,0.6507638000000001,0.40398625,0.038427647,0.24161896,0.010984876,0.551497,0.08582161,0.2074772999999999
Sorcs2,1.8808105,7.621219,4.898083,7.1699634,1.8304046000000005,0.8775821,0.002544103,0.16536178,0.0023257122,0.0,1.0982313,0.8035715999999999,1.1681408000000002,0.34601554,2.44306
Sorl1,16.194589999999998,40.472374,32.661304,27.125422,10.912561,3.5892944,3.8255286,0.15862821,0.8374853999999999,0.009135216,29.671429,22.200954,14.795519,3.4408503,9.38373
Sox1,1.1306776,0.69604987,0.6813180999999999,0.47113812,0.013754211,0.0,0.0,0.0,0.0019016895,0.0,0.51964605,1.3910508999999998,0.76641005,0.4422284999999999,0.513789
Sox2,49.468987,3.0074344,3.307307,0.76826006,6.0367503,0.23047054,3.6990323,85.32594,41.580284000000006,29.060873,51.669758,64.61729,263.80682,36.857365,169.658
Sox8,4.4463496,38.47599,42.76838,4.1352644,0.5097164000000001,0.008399376,0.54930097,0.043033466,0.0,0.0,0.5624319000000001,0.36111552,1.1566166000000002,0.0,0.34398
Sp8,2.185622,0.24510089,0.4307520999999999,0.012398371,3.3301072,0.0,0.3920394,0.0028838555,0.008126954,2.5523145,0.2971940999999999,0.16212326,0.6322012,1.0276943,0.0941796
Sp9,1.7974931,0.31268334,0.04081689,4.1658550000000005,5.206382,0.0895236359999999,0.19793408,0.0727490859999999,0.60820633,0.0,0.0119057064999999,0.06950209,0.67317456,0.033352867,0.137564
Spag16,3.7534387,0.9317497,1.0836533000000002,0.60157335,1.315051,0.97960824,0.025355924,0.0062281336,0.0021600879999999,0.22458726,3.109176,1.9384277,0.1333169,1.0107527,0.102875
Sparc,191.2702,21.795057,16.017323,11.460399,19.105505,4.717439,0.8582190999999999,233.4398,224.84332,455.4219,110.84433,338.20273,434.321,141.31519,19.4141
Sphk1,1.3008454,0.0,0.0,0.7795754,0.7432576,0.009211561,1.4582438,8.064397999999999,4.59887,0.8681866,2.0073755,1.761167,1.2739275,0.98955196,0.2090359
Spock3,3.4024205000000003,13.283596,5.896559,9.761746,3.0307784,0.0,0.11534327,0.041910004,0.0035129904,0.007689036,0.024768861,0.0,2.0400114,0.0,0.0871355
Spry4,9.377142,1550.4269,2083.7036,1082.3671,655.27704,120.0552,24.837614,11.557618,25.559118,19.374363,12.544649,25.890324,24.08145,4.210693,33.089
Srgn,23.832537,0.7660661999999999,0.27368167,3.6810758,2.177028,0.0,0.86592376,1.1726613,7.1906490000000005,15.021501,3.0112517000000003,9.887946,60.605103,0.5897256,0.177721
Ss18l1,2.599683,72.74931,109.37387,59.885494,17.571543,3.4713364,11.743209,6.603803,6.310439,14.953888,6.9483690000000005,2.8924649,2.2916021,1.286231,1.3484
Ssbp2,9.519725,243.89285,255.79991,100.14779,29.947397,31.14443,1.4088728,10.409529,1.1538161,5.7279806,3.6010187000000005,2.9973297000000003,5.4818225,0.6211263000000001,2.0528013
Sspn,0.12814665,23.036112,26.734093,27.908585,20.574648,1.5300677,0.0,0.12672219,0.0024809067,0.021309117,0.08503748,0.0,0.30764428,0.0,0.0205893
St3gal5,17.858301,176.65617,101.92267,19.750954,6.767671000000001,0.043807037,3.1480393,0.36987844,1.4569892,0.004518016,8.173667,6.727409,4.841112,5.3298836,1.12365
St6gal1,1.160317,364.71136,249.77252,91.9429,35.509808,0.27850914,16.749727,0.53991735,0.008636505,0.39421156,1.3381143999999998,7.744062400000001,1.3309958999999998,2.6263810000000003,2.081192
St6galnac3,2.7286077,21.358557,24.778587,20.77326,5.409930999999999,3.8420851,0.002152945,2.3172731,0.0,0.0038889681,5.589516000000001,2.7575295,7.800416999999999,1.442941,0.555826
St6galnac6,4.754959,0.0,0.0,0.99934465,0.070034586,2.4460278,0.0049659935999999,0.86982864,0.002076581,0.012207051,18.516136,17.106009,6.7396693,8.044083,4.85584
St7,3.1241622,55.144196,55.47368,14.321185,8.762616,4.2699456,1.4856071000000002,0.26707286,0.8519405999999999,1.0443479,2.2189157,3.011837,2.0100937,0.11719803,0.924483
Stard13,0.8412931,444.80563,532.0142,141.39125,29.88161,10.217264,3.1808453,0.92885476,0.010520788,0.25954705,0.39700946,0.20553227,0.59628284,0.017271962,0.6154390000000001
Stat4,1.1085565,0.9729861,1.4231819,8.0824,0.2932546,0.007794678,0.024334846,0.009611869,0.0068514803,0.0,4.7161264,7.4296255,1.0165976,2.7852714,3.77152
Stbd1,1.3583696,300.27856,87.98609,45.290745,26.588684000000004,7.7840447,0.37182263,0.56157833,1.7049433999999997,1.6563848,1.6510706000000002,0.0,1.590287,0.0,0.170957
Steap2,10.252014,23.380554,21.512146,6.7706313,5.0436006,1.1987687,0.023835555,5.2510953,5.498945,3.5970511,8.169808,6.054364700000001,25.278316,1.2959849,2.613865
Stim2,13.7178755,25.615158,2.4563878,0.36004055,0.9047867,2.3681226000000004,5.891968299999999,12.599697,7.628714599999999,4.6276546,2.105102,3.8250597,11.518213,5.7053285,3.77792
Stk36,0.82939386,20.082031,22.482979,17.601776,7.815444999999999,0.1814606,0.0250378939999999,3.2021105,1.0257546,0.06526559,1.6003513,2.4511824,1.6195061000000002,2.0259383,0.747664
Stk39,9.128434,7.137432,7.2658334,8.132458999999999,1.9512182,0.22462371,0.20704153,0.034618523,0.01862064,0.021138234,4.122533,1.4784555,2.6763375,0.84428763,0.743769
Stom,6.987147,4.857727,1.8938336,0.39691165,0.063391164,0.007794678,0.0050912666999999,0.018120741,0.008243456,3.4849464999999995,17.397554,4.64478,5.8975863,3.9674916,5.29815
Stoml1,8.875619,0.3819571,0.0,0.3166666999999999,0.39865538,6.1154923,1.1655413,27.271858,9.011651,6.2134385000000005,99.755585,81.21374499999999,22.03472,25.873632,17.45825
Ston2,23.45921,304.03204,350.71378,184.81187,116.56238,29.949131,21.582962,0.6487103,2.8362622,1.3865573,1.8815159,2.49927,14.450327,4.3552155,0.0
Stradb,4.9662833,344.48633,372.78293,700.1094400000001,379.47046,23.728373,14.181462,26.211212,27.643583000000003,34.590324,14.826943,15.007441,5.8831553,6.335267,3.09912
Stxbp1,3.112606,82.85472,156.42868,65.45736,54.412376,10.689324,5.7068152,2.4894783,12.441636,5.3521237,10.326886,6.6777315,5.7581940000000005,4.897109,4.152029
Stxbp4,6.90463,23.44777,36.796867,11.887105,2.2542245,1.3056834,1.6282799,3.2610044,0.10661172,0.12990457,5.712814,3.171207,8.972306,3.4783268,1.81712
Stxbp5l,2.0873165,45.734055,78.263306,54.282486,25.946756,1.9975506,0.75627,1.693083,1.1143845,0.050383203,0.066744305,0.46763664,0.38540155,0.004943183,0.0143717
Styk1,0.1262564,197.47139,291.23718,52.23622,22.470572,0.1197502999999999,18.820387,1.815947,0.0074893814,0.009142884,0.17633405,0.19280313,0.54059476,0.0,0.1371339999999999
Sufu,11.692569,25.168118,24.438568,11.2596445,9.030037,1.8570309,0.14266561,3.2870524,1.176415,0.3705019,11.599079,12.469164,5.502021,8.342421,8.92991
Sumf2,25.840725,4.6216693,9.982354,3.0955172,11.291651,9.950571,19.033897,86.10831999999999,90.877365,57.45474,119.47354,139.43454,29.36955,88.71814,20.4325
Svopl,1.6386231,61.417053,67.43826,29.002968,11.629605,3.6458356,0.004697048,2.3607705,0.04747445,0.6135963000000001,0.06598096,0.2084378999999999,1.419328,0.0,0.053888
Sybu,1.078512,26.159363,22.260708,7.3674035,3.8408675,0.0,5.8287992,0.05376896,0.0036026752,0.0042135627,0.36198935,0.21724457,0.37640396,0.0324319079999999,0.1096573
Syt1,0.7109631999999999,9.360019,5.8305173,2.9344494,5.210894000000001,0.2395005999999999,0.0,0.66521853,0.98259133,0.011353568,0.26437107,0.07836128,0.055216517,0.019499773,0.0500403
Syt14,7.7030993,0.2041703,0.10681349,0.36595926,0.0327213779999999,0.008130964,0.049906217,0.008374009,0.0292740999999999,0.042790644,4.1375213,2.5810304,10.061119,1.1870196000000002,1.58835
Syt16,0.41732013,40.953224,41.79512,15.029179999999998,13.973906,0.8803113000000001,0.0074113333,0.06372518,0.0051360135,0.007241986,0.0,0.06577935,0.09439016,0.0,0.0187231
Sytl2,2.0120018,24.498135,21.56342,20.381283,4.5517597,0.030047046,0.13876314,0.0272408629999999,0.0024999662,0.0,0.042933658,0.05156128,0.23453856,0.0,0.1723461
Tac2,0.0463721999999999,23.21593,18.486616,10.600752,3.9014258,0.025680384,0.13348259,4.281717,6.9146004,7.9344616,1.3198419,0.9541347,0.09781575,6.5017033,0.363182
Tank,10.601086,77.62651,104.00734,119.14956,40.05368,28.470892,13.826195000000002,14.495673000000002,40.80081,32.599422,14.402047,9.239978,9.7716875,3.6876054,2.66259
Taok3,13.994108,517.1169,280.72745,78.195625,49.7611,30.902851,6.7543507,2.657094,2.644222,4.8575926,21.440992,8.166601,11.380801,5.7628016,2.999671
Tbc1d19,6.7053866,51.431004,62.852673,23.859732,0.4996902,0.010475934,0.6624734999999999,8.470824,8.501819,19.103243,19.90256,21.356909,7.4266047,10.742605,3.92413
Tbc1d8,8.773064,284.84375,198.28079,73.24814,38.150585,11.313833,2.7121992,10.897475,4.435309999999999,2.4585502,13.052906,10.76718,7.1734867,2.8686924,0.0
Tbx15,0.7023504,0.0,1.3619165000000002,0.0,0.021419939,0.0058547813,0.7106538,34.53108,45.46455,5.1471024000000005,0.3040982,0.043292787,1.5794481000000002,0.050138794,0.133018
Tbx4,0.25341997,301.64716,423.12775,136.84383,49.702267,9.126848,30.358658,3.0758357000000003,0.6527208999999999,0.17565303,0.05797306,0.0831635,0.49886638,0.02232827,0.2462129
Tcerg1l,1.0443391,30.39647,28.514065,24.41979,8.031944000000001,1.7722563000000002,0.021801097,0.07190601,0.022443885,0.0049293204,0.9315269,1.3734678,0.79214483,0.47201106,0.34903
Tcf7,10.631356,77.44142,107.97714,62.791004,33.58596,8.227521000000001,19.050474,0.16040872,3.8080566,0.071466066,39.427334,24.250273,5.1656895,10.76096,0.0
Tcl1b2,0.007007745,560.94885,647.29767,311.19064,65.51074,1.211194,13.317959,2.072182,0.002076581,0.0050394894,0.25451422,2.0156066000000004,0.25664723,0.0,0.106022
Tcn2,11.596411,2.1349618,2.0280828,5.5055695,6.3783317,5.1361265,22.591763,76.53695,51.086494,79.11981999999999,51.43258,42.90166,10.938507,15.724312,4.19012
Tcte2,0.6940143,53.710228,58.192085,31.947912,12.768145,2.359473,0.09479423,0.13097455,2.5120732999999995,5.335942299999999,3.7291653,1.1512854,0.46282107,1.2933831,1.04639
Tdo2,0.38949305,1.527168,1.3056348999999998,6.742577000000001,0.0,0.0,0.0,0.0057349186,0.0,0.0,0.0,0.0,0.21061496,0.0,0.0
Tdrd1,0.6884191999999999,320.8922,431.74576,85.89738,42.572933,23.734613,3.0543966,0.29112455,0.008641456,0.013002436,0.3246477,0.26241133,0.15031001,0.0,0.586642
Tdrd12,8.167078,498.828,531.22565,42.376087,22.310402,7.7819777,28.282394,8.917029,10.039654,0.076858915,150.98093,60.074580000000005,11.071648,78.44646999999999,34.7613
Tead1,123.81405,11.055032,13.162514000000002,21.931,39.19371,16.855116,87.31564,183.39105,153.0671,246.33807,9.807071,14.066601,68.366486,3.4572392,13.7183
Tes,28.571217,7.1818857000000005,5.1857643,33.236702,25.952747,29.95755,57.575428,234.87314,290.2289,290.4837,33.980152000000004,12.114762,29.764208,11.493509,7.718319999999999
Tet3,3.6897721,2887.4092,1381.7126,570.90125,350.69897000000003,82.362724,27.124640000000003,14.396432,7.553112,20.490051,1.6915326000000002,0.8689710999999999,4.919408,0.20462088,1.2074729999999998
Tex14,12.521232,9.506706,12.385385,17.280058,5.436612,2.8183172,9.316353,13.685667,6.3806005,1.9339664,27.843166,17.1581,5.321092,5.898485,6.70858
Tex19.2,5.7427297,21.396551,23.696976,11.081745,4.566847,15.455768,51.04259,75.00625,98.86514,11.838378,3.2856033,8.350798,15.036126,3.3073335,3.55404
Tgfb3,0.6188932,88.44507,135.45026,43.715374,9.998003,2.3104236,5.136547,0.04716737,0.0062496886,0.026628857,0.12666225,0.033031926,0.5399632,0.0,0.0273666
Tgfbr3,1.6088245,127.78811,110.78972,37.8842,15.874995000000002,0.41218883,7.596394500000001,1.2285985,0.1506699,0.02034425,1.3927691999999998,0.6654531,1.8267165,2.1394074,0.229953
Th,0.0,241.03232000000003,295.49203,193.3561,94.993546,13.330797,32.718709999999994,0.19394103,0.0039076647,0.0,0.3278558,0.4088375999999999,0.17872114,0.0,0.385577
Thbs4,0.25717798,3.0981507,2.2746663,0.57236433,0.20696108,0.0,0.0023448362,0.0054057509999999,0.0077768425,0.01105713,0.26592648,0.011079181,0.14949772,0.0,0.058071
Them5,0.28812787,0.0,0.016382005,0.1846626,0.012784934,0.020108938,0.6220953,2.980613,8.043988,2.1508493,1.5333556000000002,2.2022345000000003,1.0324737,1.8969159,0.290485
Themis,0.06961411,1.012851,3.0853624,0.0,0.005840648,0.0,0.0,0.0014337297,0.0,0.0,0.18760648,0.06923549,0.23044541,0.0,0.1262699
Thrb,0.79591334,13.956135,16.934677,13.321929999999998,0.037194155,0.0,0.007955079,0.024701273,0.7330018,0.057600513,0.21976678,0.0,0.16567044,0.011129493,0.0296906999999999
Thsd7a,0.80320966,139.84601999999998,142.09174,62.320663,48.164845,4.6824737,1.0938518,0.38434222,0.02194439,0.054145407,0.21036759,0.0,1.2271048999999998,0.010921672,0.0203729
Thsd7b,0.6364746,2.7944221,3.8401532,1.5722295,3.4719875,0.0,0.0014214771,0.016378282,0.0,0.5093708,0.0,0.06376755,0.17218797,0.0,0.00239956
Thy1,2.9705973,0.06948519,0.47919494,0.0,0.63690716,0.91936463,0.002544103,0.62549055,0.81372046,0.025281375,0.5258925999999999,0.30566242,15.021392,0.23718685,8.15168
Tia1,30.933740000000004,0.0,0.0,0.0,5.1277914,1.2134925,4.194876,20.49726,6.515239,18.083788,21.198921,15.357298000000002,45.68311,13.245615,2.7677400000000003
Tiam1,2.1775708,773.8391,873.4523,672.5191,346.19656000000003,59.727478000000005,15.564515,17.835264000000002,19.830170000000003,44.280403,3.1660655,4.2055173,5.876665,1.324091,1.54018
Tktl2,4.113262000000001,8.827200999999999,10.9338,2.8038952,0.002014495,0.0,0.009631609,5.695263400000001,0.03515926,1.1767985,0.062457778,0.06801722,1.8998466,0.0,0.2844692
Tll1,1.7205285,9.035999,13.414382000000002,6.558659,0.49758545,1.5259687,0.008341386,0.03198207,0.0038637163,0.0,0.050100885,0.4451755999999999,0.6357269,0.0,0.0420693
Tlr3,1.1036209,26.178257,19.46157,9.340259,4.2035584,1.6490381,0.048011255,0.05455383,0.0051548285,0.0,0.09192998,0.22355053,0.11390894,0.118472144,0.0325857
Tmcc2,1.4340985000000002,75.37454,62.285030000000006,66.60315,41.110252,6.719196000000001,0.39368156,0.032959018,0.0053167095999999,0.0115967,0.99507177,0.37827054,1.8138744,1.5032581,1.1564800000000002
Tmeff2,2.9181716,0.90859556,0.9248415,3.2359924,0.33767727,0.0,0.0,0.023130065,0.0,0.003842946,0.0,0.0,1.2483101,0.031249285,0.111071
